text	label
Do you know why my card payment has been declined?	declined_card_payment
How old does one need to be?	age_limit
I just got my card and cannot get it to work.	activate_my_card
What is the limit to disposable cards you can have?	disposable_card_limits
My card was eaten by the cash machine what do I do?	card_swallowed
Can I use a check to top up?	top_up_by_cash_or_cheque
what do i do if my verification failed	unable_to_verify_identity
Why is my transfer not done yet?	pending_transfer
What are some reasons that would cause ATM machines to decline my card? It has happened to me multiple times!	declined_cash_withdrawal
They used the wrong rate when I made a purchase with foreign currency.	card_payment_wrong_exchange_rate
Can I get a card even if I live outside the UK?	country_support
I can't remember my app code, can you reset it?	passcode_forgotten
I'm not quite understanding why my cash withdrawal is showing as pending.	pending_cash_withdrawal
I just found out from the seller that my money didn't go through. I checked my account and it was deducted at first but now it's back in my account. Can you  please fix this for me quickly?	reverted_card_payment?
It's been a couple days how much longer do I have to wait for my transfer?	transfer_timing
Can I use your app to exchange between USD and GBP	exchange_via_app
I would like to order a disposable virtual card. How can I do this?	get_disposable_virtual_card
I noticed an extra $1 charge on my statement, can you tell me why that is?	extra_charge_on_statement
Why doesn't the card payment work	declined_card_payment
when will my transfer clear	pending_transfer
How long does it take to transfer from china? Is there a way to transfer it quickly, I need it urgently?	transfer_timing
I have a payment that is still pending	pending_card_payment
Why wont the ATM give me cash?	declined_cash_withdrawal
I was charged $1 in a transaction.	extra_charge_on_statement
Why did my top-up get reverted?	top_up_reverted
I made a payment that is not yet complete.	pending_card_payment
I tried the wrong PIN too many times.	pin_blocked
I've made a bank transfer but the money doesn't seem to be in my account.	balance_not_updated_after_bank_transfer
The app reverted the payment I made.	reverted_card_payment?
It looks like my card payment might have been reverted.	reverted_card_payment?
Why is my transfer more expensive than I thought?	transfer_fee_charged
Hi, I am disappointed to see such a bad exchange rate and hope you can assist me. Would you be able to confirm the official interbank exchange rate for me?	card_payment_wrong_exchange_rate
I dont see my reciept	transfer_not_received_by_recipient
What is the youngest age for an account?	age_limit
On my last transaction it seem that my top-up was not successful.	top_up_reverted
I attempted to enter my pin to many times.	pin_blocked
Can I use Apple Pay to top up?	apple_pay_or_google_pay
Why isn't my id verified?	unable_to_verify_identity
Is there a reason why my account isn't updating because I used a check to  balance my account?	balance_not_updated_after_cheque_or_cash_deposit
I am not able to make a purchase because there is an issue with my card	reverted_card_payment?
My pin needs unblocking, unblock it please?	pin_blocked
In what places can I use my card?	card_acceptance
One of my card payments has reverted	reverted_card_payment?
Where can my card be used?	card_acceptance
Can I use my card wherever I want?	card_acceptance
I need a transaction reversed from my account.	transaction_charged_twice
What are the steps for getting money from a friend?	receiving_money
I am travelling and I tried to withdraw cash but didn't get what I was supposed to get.	wrong_exchange_rate_for_cash_withdrawal
What top up charges are there for US cards?	top_up_by_card_charge
Do I need to select a preference to receive my salary payments in GBP and, if so, where?	receiving_money
I'd like like to know where I can order a virtual card?	getting_virtual_card
How do I find out my source of funds?	verify_source_of_funds
Is there a way to view the history on where my funds came from?	verify_source_of_funds
Can I exchange between GBP and USD on the app?	exchange_via_app
I cannot seem to buy something online with my card? the payment comes back, what's going on?	reverted_card_payment?
I was at an ATM and it swallowed my card.	card_swallowed
What kind of ATM's can I use?	atm_support
What services can I use to top up?	apple_pay_or_google_pay
How long does it take for a top up to go through	pending_top_up
Why is it saying my card payment is declined when I made it?	declined_card_payment
Why isn't my PIN available yet?	get_physical_card
I made a deposit this morning but it is still pending?	balance_not_updated_after_cheque_or_cash_deposit
I see what looks like duplicate charges on account.	transaction_charged_twice
I wondered if multiple currencies is okay?	fiat_currency_support
Is it possible to get a card if I'm not in the UK?	country_support
The first payment I attempted for my card at the store earlier did not process so I had to make a second attempt. The second time it worked. It now appears I was charged twice. After looking at the app I see a pending charge. Please remove the pending amount because it is clearly not accurate and was declined.	transaction_charged_twice
Why is the cash withdrawal under pending?	pending_cash_withdrawal
I transferred some money but the receiver can't pick it up for some reason.	transfer_not_received_by_recipient
Where can I update my pin number?	change_pin
My disposable virtual card was rejected by the merchant, please help?	virtual_card_not_working
terminate my account please	terminate_account
when should I receive my refund	Refund_not_showing_up
I would like to transfer money from my other bank account into this one.	transfer_into_account
How long is the wait for my card?	card_delivery_estimate
There is a transaction showing up several times.	transaction_charged_twice
Can you please check if I was charged twice?	transaction_charged_twice
I want to shut down my account as soon as possible.	terminate_account
I want to change the wrong exchange rate.	card_payment_wrong_exchange_rate
Help me figure out why my transfer was declined	declined_transfer
I think a card payment I made was cancelled, can you check?	reverted_card_payment?
My card still hasn't arrived after 2 weeks. Is it lost?	card_arrival
Why are there multiple transactions showing for one purchase?	transaction_charged_twice
What can I do to track the card you sent me?	card_arrival
My friend wants to send me money, can she?	receiving_money
I would like to know why my purchases from this morning are still pending.	pending_card_payment
Is there a limit to the number of disposable cards per day?	disposable_card_limits
What happens when a payment is reverted?	reverted_card_payment?
How can I obtain a disposable virtual card?	get_disposable_virtual_card
Can you send me the actual card?	order_physical_card
How long until the transfer is reflected on my account balance?	transfer_timing
How long for money transfer to show?	pending_transfer
Please help me to know the status of my card payment as its pending since a while.	pending_card_payment
Can I use my Apple watch to fill my gas tank?	apple_pay_or_google_pay
My top-up didn't go through	top_up_failed
How do I change to a different currency?	exchange_via_app
Can you activate my card pls	activate_my_card
Where can I find your locations?	country_support
Can you tell me where  can change my PIN?	change_pin
I sent a cheque a few days ago and i noticed that no money has been put on my account. Can you please tell me the situation of my account?	balance_not_updated_after_cheque_or_cash_deposit
Why is it taking so long for my pending transaction to post as cleared?	pending_transfer
I was double-charged for a transaction	transaction_charged_twice
Hi, I want to inquire about my balance. Some cash was deposited and it hasn't updated yet.	balance_not_updated_after_cheque_or_cash_deposit
Any hidden fees associated with the international card if money is added?	top_up_by_card_charge
Is the cash withdrawal going to show?	pending_cash_withdrawal
I received a message from a seller stating they hadn't received my money even though it definitely came out of my account. The money has now been deposited back into my account. Please get this resolved as soon as possible.	reverted_card_payment?
I think I may have been charged $1 extra on my app.  Could you provide some insight as to why this may have happened?	extra_charge_on_statement
Can I get a card despite the fact I'm not in the UK?	country_support
My card payment says pending and it hasn't changed	pending_card_payment
What is taking so long on my transfer from the US?	transfer_timing
Please, activate my card	activate_my_card
How can I lookup the source for my available money?	verify_source_of_funds
What currencies are used in your exchange?	fiat_currency_support
Why does a payment show up twice?	transaction_charged_twice
I used the wrong ping too many times and now the account is blocked.  How do I unblock?	pin_blocked
How do I order a virtual card?	getting_virtual_card
Can you explain the transfer fee to me?	transfer_fee_charged
Why does it cost more to pay with my card?	card_payment_fee_charged
Help me to set up contactless payments.	contactless_not_working
Where is the transfer to my account?	balance_not_updated_after_bank_transfer
I am still waiting for a transfer to show	pending_transfer
What is the way to go about getting a virtual card?	getting_virtual_card
Where can I find an ATM?	atm_support
How many virtual cards do I get?	disposable_card_limits
What do I do if I've been charged twice for the same transaction?	transaction_charged_twice
Are there ways for other people to send me money?	receiving_money
I need my account checked because it appears there is a problem. I attempted to update my balance yesterday using cheque but it doesn't seem to have worked.  Should this not be faster than this?	balance_not_updated_after_cheque_or_cash_deposit
I need a new Pin how do I go about that?	change_pin
Why has my payment been declined? I paid by card.	declined_card_payment
Why hasn't my ID been verified?	unable_to_verify_identity
How do I retrieve my card from the machine?	card_swallowed
Where did the  €1 fee in my statement come from	extra_charge_on_statement
Why was my top up reverted?	top_up_reverted
I require verification for my source of funds.	verify_source_of_funds
What are the fees for using a European bank card?	top_up_by_card_charge
Where do I have access to a virtual card?	getting_virtual_card
I would like to change the the PIN on my card.	change_pin
Is there a cost to receive money?	top_up_by_bank_transfer_charge
why hasn't a transaction to a friend cleared yet?	transfer_not_received_by_recipient
I think my phone is either lost or stolen.	lost_or_stolen_phone
My statement does not reflect that a refund has been issued	Refund_not_showing_up
What was the cause for my card to be declined?	declined_cash_withdrawal
Is there a fee for transfer top-up?	top_up_by_bank_transfer_charge
How do I verify my source of funds?	verify_source_of_funds
Cash has been deposited this morning but it hasn't came through.	balance_not_updated_after_cheque_or_cash_deposit
Can my PIN be changed in any cash machine?	change_pin
I attempted to top up my account but it's been frozen in a pending state for well over an hour now! Is this normal? I'm a new customer and this is my first time doing this. I assumed it would be done quicker than this.	pending_top_up
should i contact customer support if i can't edit details	edit_personal_details
Can I top-up my card using a bank transfer.	transfer_into_account
How many transactions can I do with my disposable card?	disposable_card_limits
Should my cash withdrawal still be pending?	pending_cash_withdrawal
Let me know when I get charged extra for payments. I saw on the app a fee I wasn't forewarned about.	card_payment_fee_charged
I made a cash deposit a few days ago and it's still not reflected in my account. Do you know what might have happened?	balance_not_updated_after_cheque_or_cash_deposit
What methods can I use to add money to my account?	transfer_into_account
Hi, I'm buying my son Bertie a starter home in London.  I'm just trying to send the 5% deposit over to the agent. It's only £200,000 but seems to be throwing an error.  What is going on?  If I wait any longer the house prices might rise, can you look in to it please?	failed_transfer
I was charged multiple times for one purchase	transaction_charged_twice
why hasn't my virtual card arrived?	getting_virtual_card
Is there a problem with receiving my salary in GBP?	receiving_money
I am getting continuous failure for all my transfers. I have cross checked each recipient detail again and again and everything is correct.	declined_transfer
Why is my virtual card is being declined?	virtual_card_not_working
Is there a top-up fee if you add money in USD?	top_up_by_card_charge
I'm not sure why the card payment didn't work.	declined_card_payment
What is the fee if I use a European bank for a top up?	top_up_by_card_charge
can I choose a date for delivery?	card_delivery_estimate
Why am I being charged to transfer funds?	transfer_fee_charged
How long does a payment usually show as pending? Is it normal that mine is still pending?	pending_card_payment
Help me.  The passcode doesn't work.	passcode_forgotten
How can I top up my Google Pay?	apple_pay_or_google_pay
I think I was charged twice, please help!	transaction_charged_twice
I don't think I made this payment that is showing up	card_payment_not_recognised
How long does it take for transfers to process?  I sent funds to a friend, and she says that she has not yet received anything.	transfer_not_received_by_recipient
I must make a transfer from China and it is urgent. How long before the transfer is complete?	transfer_timing
Is it possible to get a card when i'm not in the UK?	country_support
Why did my payment fail?	declined_card_payment
What is an exchange rate?	exchange_rate
I do not have my pin	get_physical_card
I couldn't use my contactless this morning, it wasn't accepted.	contactless_not_working
Who is giving me my money?	verify_source_of_funds
I tried to make a transfer and it failed.	failed_transfer
Is it a good time to exchange?	exchange_rate
My payment was cancelled	reverted_card_payment?
Why is my last cheque deposit taking so long?	balance_not_updated_after_cheque_or_cash_deposit
I have to make several disposable cards per day.	disposable_card_limits
need to know if there is a maximum i can top up	top_up_limits
This exchange rate on my purchase is wrong.	card_payment_wrong_exchange_rate
I'm expecting a refund but it's no where to be seen	Refund_not_showing_up
Can I pick between Visa and Mastercard?	visa_or_mastercard
I have transferred some money but the balance hasn't changed	balance_not_updated_after_bank_transfer
How do I find out how or where this transaction on my account came from?	card_payment_not_recognised
Too many times I entered the incorrect PIN.  How can I get my account unblocked?	pin_blocked
If I wanted to make a change from GBP to AUD what is the process?	exchange_via_app
What are the limits for disposable virtual cards?	disposable_card_limits
I have cancelled payments to this card.	reverted_card_payment?
When will a refund post to my account?	Refund_not_showing_up
My PIN number was incorrect, and I can't access it.	pin_blocked
I need to see where my money came from.	verify_source_of_funds
My transfer failed	failed_transfer
A card has been sent to me, how do I track it?	card_arrival
How are exchange rates calculated?	exchange_rate
I want to do a cash top-up	top_up_by_cash_or_cheque
Where do I unblock my PIN?	pin_blocked
My non-physical card will not work	virtual_card_not_working
In the app, where do I find my card PIN?	get_physical_card
What should I do if the passcode doesn't work for me?	passcode_forgotten
I am looking to delete my account. I'm not happy with the service provided by you.	terminate_account
Hi, I'm buying a flat and I'm trying to get my mortgage to go though. Every time I check I simply get an error message. Is there any way you can help me get this money transferred over. Thanks!	failed_transfer
Why was my atm withdrawl declined	declined_cash_withdrawal
You accepts my card?	card_acceptance
Show me where I can see the PIN?	get_physical_card
My address has changed.	edit_personal_details
I want to order a card. Where do you deliver to?	order_physical_card
my cash withdrawal has not come out of my account yet.	pending_cash_withdrawal
What may be the reason that my transfer did not go through?	failed_transfer
Looks like my card payment was made two time by mistake. I went to pay at the store earlier which rejected once, second time it worked. App is on pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?	transaction_charged_twice
How do I obtain a disposable virtual card?	get_disposable_virtual_card
What is this random charge of one pound doing on my account?	extra_charge_on_statement
How do I change my name?	edit_personal_details
I transferred money but the balance hasn't changed.	balance_not_updated_after_bank_transfer
I'm going on holiday to France for 6 weeks with my family and the cat, Fluffy.  I just purchased €10,000 from a currency exchange to ensure we don't run short but there appears to be a fee.  What is this for?	card_payment_fee_charged
Can I order a disposable virtual card?	get_disposable_virtual_card
Can I have it be delivered at a certain time?	card_delivery_estimate
I attempted to get cash in the ATM but it was not authorized	declined_cash_withdrawal
I think the bank made a mistake on the exchange rates	wrong_exchange_rate_for_cash_withdrawal
I am being charged a transfer fee aren't they free?	transfer_fee_charged
How can I start using my card?	activate_my_card
I am sick of this damn company and want to close out my account.	terminate_account
My details need to be changed, how can I do so?	edit_personal_details
I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get it to work. Is my card with issue? It's the first time I tried using it.	declined_cash_withdrawal
When considering currency holdings and exchanges, what fiat currencies are supported?	fiat_currency_support
My transfer is still coming up as pending.	pending_transfer
My refund is still pending	Refund_not_showing_up
How can I exchange USD and GBP in the app?	exchange_via_app
I need to freeze my card as soon as possible. I just checked my account and saw that there have been several payments that I don't recognize over the course of a few days. Can we investigate and get my money back?	card_payment_not_recognised
I haven't gotten my credit card in the mail.	card_arrival
The exchange rate was different when I got cash	wrong_exchange_rate_for_cash_withdrawal
How are exchange rates determined?	exchange_rate
Why isn't my refund showing in my statement?	Refund_not_showing_up
Would it be possible to open up an account for children?	age_limit
Why did the funds for one of my purchase come back to my account?	reverted_card_payment?
How long do EU transfers actually take? I recently bought something online a few days ago, sent the money immediately online but the seller says it's still not there yet.	pending_transfer
I transferred some money and it didint arrive	transfer_not_received_by_recipient
Why was I unable to finish this transfer?	failed_transfer
app does not recognize me	unable_to_verify_identity
If I am overseas, how do I change my pin?	change_pin
I have an unusual payment in my statement	card_payment_not_recognised
Why isn't this accepting my identity?	unable_to_verify_identity
My transfer went through, but it seems to be caught up in a pending status.  This was very important that it got done quickly, can you give me a status update on how long it will take?	pending_transfer
The ATM keeps declining my card. I tried at two different ATMs. Can you tell me if there's an issue with my account?	declined_cash_withdrawal
i made a payment with my card and was charged a fee, why would you do that	card_payment_fee_charged
I couldnt get cash in an ATM	declined_cash_withdrawal
What is the maximum transactions for one disposable card?	disposable_card_limits
The transfer that I was trying to complete was declined. What was the cause?	declined_transfer
Why didn;t my payment work	declined_card_payment
Is it possible to have both a Visa and a Mastercard from you?	visa_or_mastercard
Can I get a card outside the UK?	country_support
I think that there was an error in calculating the exchange rate.  I recently withdrew cash and received much less than expected.	wrong_exchange_rate_for_cash_withdrawal
I have exceeded all my PIN tries	pin_blocked
In my statement, I got a €1 extra fee.	extra_charge_on_statement
Do you have a limit to top ups?	top_up_limits
Can you please sort out your top up? I need this to go through asap because I really need the money. It's already been pending for an hour.	pending_top_up
How can I investigate a missing refund?	Refund_not_showing_up
There is a pending transaction on my account, what does this mean?	pending_card_payment
How to a go about ordering a disposable virtual card?	get_disposable_virtual_card
I contacted the seller and he won't respond.  Please just refund me my  money.	Refund_not_showing_up
Do I get to have one of those virtual cards I've heard about?	getting_virtual_card
do i need to add money before i order a card	order_physical_card
My account is depleted. Can I transfer funds from another bank?	transfer_into_account
How long do transfers typically take? Is there a way of speeding the process up? My friend needs the money I sent her desperately.	transfer_not_received_by_recipient
My top up has been pending for an hour already, and I really need this to go through as soon as possible.  Can you help?	pending_top_up
please help my transfer go through	failed_transfer
Send me my card now! ASAP	card_delivery_estimate
I would like to create a disposable virtual card. How do I go about doing that?	get_disposable_virtual_card
If I need to top up with cash where should I look?	top_up_by_cash_or_cheque
Why am I being charged a fee on a card payment?	card_payment_fee_charged
I noticed a duplicate charge on my statement.	transaction_charged_twice
Someone besides me might be using my card.	compromised_card
Where do I go to change GBP?	exchange_via_app
I had a duplicate card and got charged twice. How do I resolve this?	transaction_charged_twice
Can you tell me if I can hold money in several currencies?	fiat_currency_support
Where can the pin be located?	get_physical_card
Why am I not seeing the check I deposited this morning in my account?	balance_not_updated_after_cheque_or_cash_deposit
ATMs, which ones will accept this card?	atm_support
I relocated and need to change my personal details.	edit_personal_details
I was overcharged one extra pound!	extra_charge_on_statement
If I top-up by using a trasfer are there charges that applied?	top_up_by_bank_transfer_charge
Will I be charged for transfers?	transfer_fee_charged
My card data has been exposed.	compromised_card
There is an extra small charge on my card! What do I do?	extra_charge_on_statement
I just did a transfer, but don't see the money in my account. What's up?	transfer_timing
Where can I use this card at an ATM?	atm_support
Why did my card get charged twice for a transaction?	transaction_charged_twice
Is there a reason why my card was declined when I attempted to withdraw money?	declined_cash_withdrawal
Is there a way to recover my password?	passcode_forgotten
It is common for an international transfer to take 2 days or longer? I made a transfer from France 2 days ago and I have not seen it yet.	balance_not_updated_after_bank_transfer
I see a fee that I think was charged because I paid by card.	card_payment_fee_charged
How do I delete my account now	terminate_account
Where do I go to see the source of my available money?	verify_source_of_funds
When can I expect my card to arrive?	card_delivery_estimate
what is the disposable cards limit?	disposable_card_limits
Why hasn't my refund been appiled to my account?	Refund_not_showing_up
What do I do if I forgot my PIN?	pin_blocked
My payment card was declined - could you tell me why?	declined_card_payment
I'm still expecting the transaction to be finished	transfer_not_received_by_recipient
Do I need to do anything? My phone was stolen yesterday.	lost_or_stolen_phone
What amount can I top-up?	top_up_limits
Can I have a friend send money directly to me?	receiving_money
When can I expect the transfer to be complete?	transfer_timing
I was mistakenly charged a fee for using my card.	card_payment_fee_charged
Tell me what ATMs use this card.	atm_support
"Hi, I had an issue with my card payment and It shows on my account that my payment went through. Then I got contacted from the seller saying ""they did not receive my payment"" then the payment was returned to my account. so I would like to see why it did that please."	reverted_card_payment?
I would like a  physical card sent to me.	order_physical_card
How old do I have to be to open an account?	age_limit
Can you tell me what the disposable cards are used for?	get_disposable_virtual_card
I payed with a card and was charged an extra fee	card_payment_fee_charged
I bought something and I take issue with the exchange rate applied.	card_payment_wrong_exchange_rate
Should i reinstall the payment app?	contactless_not_working
Can I withdraw money in my hometown currency while on holiday without any additional fees?	wrong_exchange_rate_for_cash_withdrawal
Can someone in the US have a card?	country_support
The ATM machine would not give my card back	card_swallowed
I just did a money transaction but its not showing they received it	transfer_not_received_by_recipient
my card payment has been declined, do you know why?	declined_card_payment
It's been a week since you issued me a card and I still didn't get it. Should I keep waiting?	card_arrival
I would like to use top-up with my Apple Pay.	apple_pay_or_google_pay
Yesterday I topped up my card. Why didn't it complete as it still pending?	pending_top_up
How do I order a card?	order_physical_card
The exchange rate you're using is terrible - this can't be the official interbank exchange rate, can it?	card_payment_wrong_exchange_rate
I made a payment but the app reverted the payment.	reverted_card_payment?
When will I receive the card?	card_delivery_estimate
The exchange rate was incorrect for this item I bought.	card_payment_wrong_exchange_rate
Why hasn't my top up gone through?	pending_top_up
Will my money be of equal value when I travel abroad?	exchange_rate
how long does a US transfer take	transfer_timing
My contactless stopped working today no matter where I try to use it. How do I get it to start working again?	contactless_not_working
The refund isn't showing up on my account.	Refund_not_showing_up
I receive my salary in GBP. Do I need to configure this somehwere?	receiving_money
Am I allowed to use different currencies?	receiving_money
Which flat currencies can I use from you?	fiat_currency_support
What do I do if I think someone has used my card?	compromised_card
For some reason, the money I added was returned.	top_up_reverted
I don't think I was supposed to be charged so much.	transfer_fee_charged
I am missing a refund.	Refund_not_showing_up
Are there any top-up limits involved?	top_up_limits
My topping up didn't go through.	top_up_failed
Where can I find the card PIN?	get_physical_card
am afraid someone may have gained access to the info on my card.	compromised_card
What would make a decline message show up during a transfer?	declined_transfer
Is there any way to get my salary in a different currency?	receiving_money
I need my refund as soon as possible. What else do I have to do?	Refund_not_showing_up
I can't access my money. Is it because somethings wrong with the top-up? I set it up correctly.	top_up_failed
is there a way to do top up with apple pay	apple_pay_or_google_pay
Are there any charges for receiving money?	top_up_by_bank_transfer_charge
What about my children?	age_limit
My topup got reverted. Please let me know if there is any issue in system.	top_up_reverted
What is the most I can top-up?	top_up_limits
I made a money transaction but the recipient can't see it	transfer_not_received_by_recipient
i have used my card online before and wasn't charged, why am i charged now	card_payment_fee_charged
I made this payment days ago so why hasn't it gone through yet?	pending_card_payment
Do you only use Visa or do you have Mastercard too?	visa_or_mastercard
i cannot get virtual card to work	virtual_card_not_working
I made a payment with my card that was cancelled?	reverted_card_payment?
Why didn't the money I transferred into my account get added to my balance?	balance_not_updated_after_bank_transfer
The NFC payment wouldn't work on the bus today. Help?	contactless_not_working
Can my friend send me money if it is not in US dollars?	receiving_money
What is this €1 charge?	extra_charge_on_statement
I  have been charged more than I should for the presents I bought  when abroad, the problem seems to be the exchange rate.	card_payment_wrong_exchange_rate
I want to hold and exchange fiat currencies, what can I use to do so?	fiat_currency_support
What can I use a virtual disposable card for?	disposable_card_limits
How long will a cash withdrawal be pending?	pending_cash_withdrawal
Do you have any age limit?	age_limit
How long does it take to authorise a payment?	pending_card_payment
My account is locked because I used the wrong pin too many times.  Please help.p	pin_blocked
Do I get to choose between Visa and Mastercard?	visa_or_mastercard
I noticed additional charges when transferring?	transfer_fee_charged
What steps do I take to receive another passcode?	passcode_forgotten
It's been a week and I have done everything that I was asked to do and still nothing. I have contacted the seller and have not gotten a response. Please understand my frustration and put the money back in my account.	Refund_not_showing_up
Why was my virtual card rejected?	virtual_card_not_working
Can I use my apple watch to top up?	apple_pay_or_google_pay
Someone transferred money to me and it doesn't show	pending_transfer
How long does it take to verify a cash withdraw?	pending_cash_withdrawal
Is it possible for me to set up separate accounts for my kids?	age_limit
My currency rate is inaccurate.	card_payment_wrong_exchange_rate
My top up did not show up as shown and my money has disappeared, can you help me fix this glitch problem?	top_up_reverted
How can I alteration my PIN?	change_pin
Is it possible to top up with Apple Pay?	apple_pay_or_google_pay
Is it possible for me to change my PIN number?	change_pin
I entered the wrong pin too many times and now I think it's blocked. What do I do?	pin_blocked
Can you please check my UK Account to make sure everything went alright?  I made the transfer a couple of hours ago.	balance_not_updated_after_bank_transfer
I sent money for my rent to my landlord but she is claiming it hasn't arrived in her account  Can you trace the transfer I made to make sure it arrived so I can provide proof I sent it and that it has been deposited?	transfer_not_received_by_recipient
What is the process for setting up and account for my child?	age_limit
Can I get the Mastercard?	visa_or_mastercard
Are your cards available in Europe?	country_support
How long to I have to wait for a transfer to reach my account?	transfer_timing
Why is there a $1 charge on my statement?	extra_charge_on_statement
Please close my account. I am unsatisfied with your service.	terminate_account
There's an error with the rate that is charged.	card_payment_wrong_exchange_rate
Using international ATMs messes up the exchange rate.	wrong_exchange_rate_for_cash_withdrawal
My card is not able to be activated how do I get it to work?	activate_my_card
Will I be charged to top off my account?	top_up_by_bank_transfer_charge
I need a disposable virtual card.	get_disposable_virtual_card
I am from X but am traveling to Y - how do I get currency for Y?	exchange_via_app
how long does it take to transfer money, my retailer is waiting	transfer_not_received_by_recipient
What exchange rate is it?	exchange_rate
How do I use the app to exchange currencies?	exchange_via_app
Where do my fund come from?	verify_source_of_funds
I would like to know where the funds are at.	verify_source_of_funds
Can you help me with proving my identity?	unable_to_verify_identity
I topped up and now my money is not there anymore! What happened to it?	top_up_reverted
My top-up was cancelled and I am writing to ask if I need to complete the 3D Secure authentication section before I submit it.	top_up_reverted
How long does it take for a refund to appear?	Refund_not_showing_up
What are the charges for receiving money?	top_up_by_bank_transfer_charge
How do I know where the funds come from?	verify_source_of_funds
How do I go about unlocking a pin?	pin_blocked
I'd like to open an account for my kids can I do that?	age_limit
I'm pretty sure something went wrong with my exchange. I changed Russian Ruble to UK pounds and was charged way too much!	card_payment_wrong_exchange_rate
Why was my cash withdrawal declined?	declined_cash_withdrawal
Why isn't my id verifying?	unable_to_verify_identity
cash deposit to my account has shown a red flag.	balance_not_updated_after_cheque_or_cash_deposit
Why does my account show as pending a cash withdrawal from the ATM that I have already made?	pending_cash_withdrawal
I went to look at my top-up and it was canceled, can you tell me why this happend?	top_up_reverted
I have a transaction showing up multiple times.	transaction_charged_twice
Why did I get charged more than once?	transaction_charged_twice
I just got my new card, how do I activate it?	activate_my_card
I want to close my account & I will never do business with you again.	terminate_account
Can friends send me money?	receiving_money
How do I top up? Can I use my apple watch?	apple_pay_or_google_pay
I heard you have virtual cards. How do I get one?	getting_virtual_card
What limits are the to top-ups?	top_up_limits
My account isn't showing a transfer I made.	balance_not_updated_after_bank_transfer
