text	label
Is PIN delivered separately?	get_physical_card
The card payment is declined.  Please inform me why.	declined_card_payment
Why have I not received my PIN	get_physical_card
Why does my statement have an extra fee?	extra_charge_on_statement
I was unable to make a transfer to another account.	beneficiary_not_allowed
What do I do if I do not recognise a cash withdrawal?	cash_withdrawal_not_recognised
I need a few more physical cards.	getting_spare_card
I got a message saying I made a withdrawal from the bank machine, but I did not.	cash_withdrawal_not_recognised
Why am I not allowed to transfer money to my cryptocurrency exchange?	beneficiary_not_allowed
I submitted a cash deposit to my account but it hasn't posted yet.	balance_not_updated_after_cheque_or_cash_deposit
How can I get the cash deposit to show up on my account?	balance_not_updated_after_cheque_or_cash_deposit
Is my PIN sent separably?	get_physical_card
Where do you support?	country_support
I deposited a check yesterday and im not seeing it posted yet in my account. why is that? can you look into it?	balance_not_updated_after_cheque_or_cash_deposit
When do I set up my card PIN?	get_physical_card
What do I need to do to get my salary through this?	receiving_money
I cannot activate my card.	activate_my_card
I haven't received the money from the check I deposited.	balance_not_updated_after_cheque_or_cash_deposit
Can I get a physical card for free, or is there a charge?	order_physical_card
How can I get my card out of the stupid ATM that ate it?	card_swallowed
Why have I been charged an extra £1?	extra_charge_on_statement
What is the activation process on my new card?	activate_my_card
Do top-ups have a limit?	top_up_limits
How do I add a card to the app?	card_linking
I think someone stole money from my card	cash_withdrawal_not_recognised
What is the limit to a top-up?	top_up_limits
I'm not sure why my card didn't work	declined_card_payment
What is the maximum top up?	top_up_limits
I see in the app some cash was withdrawn, but it's not mine.	cash_withdrawal_not_recognised
I noticed that there is a withdrawal in the app that is not mine.	cash_withdrawal_not_recognised
My child needs a card, how can I add them to the account I currently have?	getting_spare_card
why didnt my account allow a transfer	beneficiary_not_allowed
How can I activate my card so I can start using it?	activate_my_card
if i found a lost card can i put it back in app	card_linking
I want to know if there is a maximum I can top up.	top_up_limits
Tell me about the limit for top ups.	top_up_limits
I didn't get a PIN yet. What gives?	get_physical_card
I sent a transfer and it has been pending for awhile. How long will it stay pending?	pending_transfer
I found my card in my jacket this morning, so can I reactivate it?	card_linking
I haven't been sent my new pin!	get_physical_card
My app says I withdraw funds from my account through an ATM.	cash_withdrawal_not_recognised
I have a cash withdrawal in my statement. Why is that?	cash_withdrawal_not_recognised
I didn't take out money from an ATM but my app statement shows that I did. How can I fix this?	cash_withdrawal_not_recognised
How can I activate the new card i got?	activate_my_card
I deactivated my card but would like to reactivate it.	card_linking
Do you know why my card payment did not work?	declined_card_payment
Is there a problem with your system being down or something? I have already tried 5 times to issue a standard transfer but I'm getting nowhere.	failed_transfer
Can I purchase extra non-virtual cards?	getting_spare_card
I have a cash withdrawal on my statement that I am unsure of.	cash_withdrawal_not_recognised
A pending charge of 1L appears on my statement.  Please explain as I have not made a purchase for that amount	extra_charge_on_statement
When do you charge fees on accounts? I just saw a charge on my statement.	card_payment_fee_charged
I transferred some money to a friend of mine who urgently needs some money right now. How long will it take to get to her?	transfer_not_received_by_recipient
Can you help with a transfer to an account	beneficiary_not_allowed
I'd like to order an additional card	getting_spare_card
Can I order a card please?	order_physical_card
My payment has been declined several times.  Can you help me?	declined_card_payment
My cash deposit hasn't posted to my account.	balance_not_updated_after_cheque_or_cash_deposit
Why is this fee being charged to me after using my card?	card_payment_fee_charged
My daughter would like a card from my account?  Can I do this?	getting_spare_card
What do I do to activate my new card?	activate_my_card
I could not get my card to work at a shop.	declined_card_payment
Help me activate my card.	activate_my_card
Why was I charged extra using my card?	card_payment_fee_charged
I have found my lost or stolen card, would I still have to activate the new card that was sent to me through the mail in order to access my account?	card_linking
WTF??? I tried to withdraw some money at a Metro bank on High St. Kensington and without any notice it disappeared in the machine. The bank was already closed so I couldn't do anything. How do I get it back?	card_swallowed
what currencies can I receive my salary in with this?	receiving_money
How does one send me money?	receiving_money
When will my deposit be processed?	balance_not_updated_after_cheque_or_cash_deposit
I'm not in the UK, but can I still get a card?	country_support
I am trying to make a transfer and am unsuccessful, can you please tell me why?	failed_transfer
Can I activate a card in the app?	card_linking
Hi, I am currently in the process of buying a flat and I am waiting for the mortgage to go through but it keeps showing up as an error.  Do you know what could be causing this and can you help me get the money over.	failed_transfer
Are SWIFT Transfers available at this bank?	top_up_by_bank_transfer_charge
Is a physical charge extra	order_physical_card
An extra pound was charged!	extra_charge_on_statement
Is there a reason why my account isn't updating because I used a check to  balance my account?	balance_not_updated_after_cheque_or_cash_deposit
I have no idea why there is a dollar that has been charged to my account.	extra_charge_on_statement
Someone has a copy of my card !! I definitely still have it here but someone just made a 500£ cash withdrawal, HELP!	cash_withdrawal_not_recognised
Why haven't I seen the cash from the cheque I deposited yet?	balance_not_updated_after_cheque_or_cash_deposit
The day before yesterday, I performed a transfer within the country. It still has not completed. Can you check on that? The account number is definitely correct, as I've checked.	transfer_not_received_by_recipient
What is the highest amount I can top-up?	top_up_limits
Will my pin number be sent with my card?	get_physical_card
My card is stuck in an ATM machine, how do I get it back quickly?	card_swallowed
I really want a physical card. How do I get one?	order_physical_card
Can I use this account to receive my salary?	receiving_money
Can you tell me the limit for top ups?	top_up_limits
Will there be any charges for money received?	top_up_by_bank_transfer_charge
What are the charges for receiving a SEPA transfer?	top_up_by_bank_transfer_charge
How come my money hasn't shown up yet?	transfer_not_received_by_recipient
The transfer I did hasn't arrived	transfer_not_received_by_recipient
There is an unexplained $1 charge on my statement, can you please explain this to me?	extra_charge_on_statement
I need to get hold of a physical card?	order_physical_card
An ATM machine didn't give me back my card.	card_swallowed
I live in Germany. Is that one of the countries you are in? What other countries are you in?	country_support
Why does it cost more to pay with my card?	card_payment_fee_charged
Can you look at my account ans see why my card was declined	declined_card_payment
Why did my payment fail?	declined_card_payment
My transfer has been pending for a long time now. I already double checked my account info and it is correct. Why is it taking so long in 2018 to transfer money?	pending_transfer
I put money in my account a week ago but its still not there, what is happening?	balance_not_updated_after_cheque_or_cash_deposit
Can you tell me why my transfer is failing and help resolve?	failed_transfer
where do you have locations at	country_support
Will I be charged for receiving money?	top_up_by_bank_transfer_charge
Can you tell me why I was charged $1 for a transaction?	extra_charge_on_statement
What are the reasons why a card payment would be declined?	declined_card_payment
I couldn't complete card activation.	activate_my_card
I made a cash deposit to my account but it is not there	balance_not_updated_after_cheque_or_cash_deposit
I transferred the rent payment for my new place a couple days ago but the landlord says it's not there yet, despite showing up as done on my side. I checked the account number I sent it to and it's definitely correct. Can you please verify if the transaction really went through or not?	transfer_not_received_by_recipient
Why can't I see my PIN?	get_physical_card
So what about the card PIN?	get_physical_card
Do you work in Greece?	country_support
How long will it take for my transaction to be completed?	transfer_not_received_by_recipient
How much does it cost for a physical card?	order_physical_card
how much does a card cost and why do you charge me	order_physical_card
My transfer to a beneficiary was rejected.	beneficiary_not_allowed
How do I set-up my PIN for the new card?	get_physical_card
please help my transfer go through	failed_transfer
I submitted my transfer but it has been pending for quite a while and I was wondering what takes so long? why hasn't it completed	pending_transfer
My new card just arrived, how can I activate it?	activate_my_card
My statement contained a one pound extra fee	extra_charge_on_statement
I made a deposit of cash and check that has not been added to my balance.	balance_not_updated_after_cheque_or_cash_deposit
Is there a limit to how much I can top-up?	top_up_limits
I tried doing an in country transfer earlier this week. I thought it would be there by now but I still don't see the money. Can you check the status on my transfer?	transfer_not_received_by_recipient
Can another family member hold a card for this account in addition to mine?	getting_spare_card
My transfer failed.  Help!	failed_transfer
I have lost my credit card in the ATM!	card_swallowed
Why isn't my transfer not going through? I keep getting an error message.	beneficiary_not_allowed
Can I get more cards just incase?	getting_spare_card
Can I set my own top-up limit?	top_up_limits
In the app, where do I find my card PIN?	get_physical_card
Could you explain why my card payment did not work?	declined_card_payment
Some cash withdrawal that I didn't make showed up in the app.	cash_withdrawal_not_recognised
There is a  €1 fee on my account I didn't authorize	extra_charge_on_statement
Where is the cash I deposited?	balance_not_updated_after_cheque_or_cash_deposit
I deposited cash but it isn't showing up in my account	balance_not_updated_after_cheque_or_cash_deposit
"What does it mean when a transfer is ""pending""?"	pending_transfer
What is this $1 charge on my account?	extra_charge_on_statement
I can't seem to make a standard bank transfer. I have tried at least five times already but none of them are going through. Please tell me what is wrong?	failed_transfer
I would like a physical card	order_physical_card
Why am I still not able to see the money I deposited a week ago? This is urgent!!	balance_not_updated_after_cheque_or_cash_deposit
How can I receive money from someone?	receiving_money
How can I create another card linked to this account?	getting_spare_card
Hello, I am facing the issue with my new card as payments are declining again and again. Please help me in this issue.	declined_card_payment
How come I have pending transfers?	pending_transfer
I put some money in my account the other day and it's not gone in yet, can you help with this?	balance_not_updated_after_cheque_or_cash_deposit
I paid with a card and there is an extra charge. Why?	card_payment_fee_charged
There are funds showing in my app that I did not receive.	cash_withdrawal_not_recognised
How can I find out why my transfer didn't go through?	failed_transfer
I sent money for my rent to my landlord but she is claiming it hasn't arrived in her account  Can you trace the transfer I made to make sure it arrived so I can provide proof I sent it and that it has been deposited?	transfer_not_received_by_recipient
I would like to reactivate my card.	card_linking
Why are the payments being declined on my new card?  I tried several times to use my new card to pay for my gas at the Shell station in my neighborhood.  I am very distressed about my new card not working.	declined_card_payment
What'll it charge me for a SEPA transfer?	top_up_by_bank_transfer_charge
Where is my PIN number located?	get_physical_card
Why is my transfer stuck on pending?	pending_transfer
How often can I top up my account?	top_up_limits
Why are there so many fees on my statement?	extra_charge_on_statement
The cast deposit from a week ago still is not in my account. Why?	balance_not_updated_after_cheque_or_cash_deposit
What areas are cards delivered to?	order_physical_card
Can I get another card?	getting_spare_card
How do i go about linking a new card?	card_linking
Show me where to order my card.	order_physical_card
My card is no longer lost. How do I enter it back into the app?	card_linking
My new landlord says he hasn't received the rent payment that I transferred a couple days ago. I've already checked the account numbers and they are correct. Can you tell me what's going on with this transaction that the transfer isn't showing up on my landlord's end?	transfer_not_received_by_recipient
Hello, I found the card I misplaced and I need to reactive it, how do I do that?	card_linking
Is there a reason that my transfer failed?	failed_transfer
I receive my salary in GBP. Do I need to configure this somehwere?	receiving_money
I keep trying to make a payment, but it doesn't work.	declined_card_payment
Why am I unable to transfer money when I was able to before?	beneficiary_not_allowed
How many cards can I have for one account?	getting_spare_card
What was I charged a fee for card payment?	card_payment_fee_charged
Why is there a fee for using my card?	card_payment_fee_charged
I put money in my account a week ago but its still not there?? What happened to my money?	balance_not_updated_after_cheque_or_cash_deposit
Can I reactivate a card I thought I lost?	card_linking
Where do you need to live to receive card	order_physical_card
Why did the ATM swallow my card?	card_swallowed
There is a pending 1£ charge on my statement.  I haven't purchased anything for 1£.  Why is it on my statement?	extra_charge_on_statement
My account did not allow the transfer.	beneficiary_not_allowed
Can I get a physical card	order_physical_card
The transfer was accepted but now it's stuck on pending. When will it go through?	pending_transfer
How do I activate my card, so that I can start using it?	activate_my_card
What is the charge for sending out more cards?	getting_spare_card
Why was my transaction not approved?	failed_transfer
Is there a charge for sending out more cards?	getting_spare_card
Balance hasn't been updated following a cheque or cash deposit	balance_not_updated_after_cheque_or_cash_deposit
I did transfer, why is it pending	pending_transfer
Why can I not do a transfer to a beneficiary?	beneficiary_not_allowed
I could not use my card in a store.	declined_card_payment
Please help me, its urgent. Someone has withdrawn money from my account as few hours before my wallet has been. Now i want to stop withdrawal of more money.	cash_withdrawal_not_recognised
What are the fees imposed when I make a transaction?	card_payment_fee_charged
My transfer to an account failed.	beneficiary_not_allowed
Hi, I'm trying to by some crypto and the app isn't allowing it. I really want to exchange this, what am I doing wrong?	beneficiary_not_allowed
I paid with my card and I was charged a fee	card_payment_fee_charged
Where do I go to activate my card?	activate_my_card
i tried to make a transfer to a beneficiary and it didn't go through	beneficiary_not_allowed
When will the check I deposited post to my account?	balance_not_updated_after_cheque_or_cash_deposit
How do I link a card that I already have?	card_linking
When will I receive the cash payment from the check I deposited?	balance_not_updated_after_cheque_or_cash_deposit
How long will my transfer be pending for?	pending_transfer
There is unexpected money in my account.	cash_withdrawal_not_recognised
Can I put my old card back into the system? I just found it/	card_linking
I'm looking in the App and can't find my PIN, where should I look?	get_physical_card
I have done a transfer within the country the day before yesterday, but it's still not there yet. Can you please check what's going on with that, the account number definitely is the right one, I've checked that already.	transfer_not_received_by_recipient
How do I retrieve a trapped card from a ATM?	card_swallowed
Why are my transfers not going through.  I have tried over 4 times to get it to work.  This is just a simple transfer.  Is something else causing this in the system?  Is it broken?	failed_transfer
Help!  The atm won't give me my card back.	card_swallowed
How many cards am I allowed?	getting_spare_card
I'd like to get another card	getting_spare_card
I need to do a card activation.	activate_my_card
do i need to add money before i order a card	order_physical_card
I just checked my statement and saw a $1 charge, why is it there?	extra_charge_on_statement
Would I be able to get another card for my account, so I could give one to my daughter?	getting_spare_card
I see an unauthorized withdraw.	cash_withdrawal_not_recognised
How long do deposits take to appear? I've been waiting for more than a week and need the money!	balance_not_updated_after_cheque_or_cash_deposit
Atm took my card	card_swallowed
My card needs to be activated.	activate_my_card
Why does my statement have these extra charges?	extra_charge_on_statement
I had a problem with my card payment, can you help?	declined_card_payment
I got a fee when paying with my card	card_payment_fee_charged
My card was rejected at the store for some reason, can you look into this for me?	declined_card_payment
Would you be so kind as to activate my card? Thanks	activate_my_card
Pending transfer?	pending_transfer
I live in the EU, can I get one of your cards?	country_support
What is the dollar that I have pending on my statement there?	extra_charge_on_statement
I would like to link my card to my account.	card_linking
The app says that I got cash in an ATM and I didn't	cash_withdrawal_not_recognised
How long is the wait for a money transfer to post?	pending_transfer
I want some extra physical cards.	getting_spare_card
Why was I not able to complete a transfer?	failed_transfer
Why has my payment not transferred?	failed_transfer
I signed up, but don't have a PIN. Where can I find it?	get_physical_card
Can I transfer my salary if its in GBP?	receiving_money
How is my PIN sent?	get_physical_card
Are there restrictions for ordering extra cards?	getting_spare_card
Are there charges for receiving a SEPA transfer?	top_up_by_bank_transfer_charge
Do I need a photo ID to activate a my new card?	activate_my_card
Why can't I transfer to another account?	beneficiary_not_allowed
Why am I being charged a fee on a card payment?	card_payment_fee_charged
I just got my new card but am not sure how to check its PIN.	get_physical_card
Can you tell me the countries you operate in?	country_support
i cannot seem to activate card	activate_my_card
There is an extra small charge on my card! What do I do?	extra_charge_on_statement
Is there a fee when you pay with your card?	card_payment_fee_charged
If I want to send out more cards, do you charge extra for that?	getting_spare_card
Help!  The app has an ATM withdrawl that I didn't make.	cash_withdrawal_not_recognised
I received my new card.  Where is it in the app?	card_linking
I still don't have a card. How do I get one?	order_physical_card
Why would i not be able to do a transfer to a beneficiary?	beneficiary_not_allowed
I transferred money and it hasn't come yet	transfer_not_received_by_recipient
What is this withdrawal as I do not remember making it.	cash_withdrawal_not_recognised
When will my cheque process?	balance_not_updated_after_cheque_or_cash_deposit
Explain why I can't do a transfer to an account.	beneficiary_not_allowed
The ATM did not give me my card back?	card_swallowed
Where in the app can I find my PIN?	get_physical_card
What may be the reason that my transfer did not go through?	failed_transfer
If I have a physical card can I link it?	card_linking
If I want to be able to give my daughter a card for my account, would I be allowed to get one for her?	getting_spare_card
How often am I able to top-up?	top_up_limits
How much do I need to pay for a transfer?	top_up_by_bank_transfer_charge
Am I charged if I make a top-up?	top_up_by_bank_transfer_charge
there is a transfer pending.	pending_transfer
when will my transfer clear	pending_transfer
How can I get my card out of the damn ATM?	card_swallowed
How can I receive money from my friend?	receiving_money
I need my card activated.	activate_my_card
Do you know why my card payment has been declined?	declined_card_payment
I don't have a PIN at this point.	get_physical_card
What do I do if the ATM swallowed my card?	card_swallowed
Can I order extra cards?	getting_spare_card
I've tried to send money to my friends and I keep getting rejected. Can you please tell me why, I don't understand.	failed_transfer
Is there any way to get another card on the same account?	getting_spare_card
I really was trying to complete this exhange. I was trying to purchase some crypto but the app won't allow me to do it. Can you tell me what's going on here?	beneficiary_not_allowed
Why do you keep declining my payment? I tried several times already with this card and it is just not working.	declined_card_payment
How do I go about getting an actual card?	order_physical_card
The card PIN?	get_physical_card
Someone has copied my card. I have my card with me, but someone just made a 500£ cash withdrawal. Please help now.	cash_withdrawal_not_recognised
How many top-ups am I allowed to do?	top_up_limits
Can my daughter also have a card issued in her name, but linked to my account?	getting_spare_card
I double checked that I have the correct account details already, they're right for sure. Transfer is still pending since forever. It should not have been done so.	pending_transfer
Can I link your physical card	card_linking
Is there a fee for topping off by transfer?	top_up_by_bank_transfer_charge
Why can't my transfer complete?	failed_transfer
How much is it to receive money?	top_up_by_bank_transfer_charge
Show me how to activate my card	activate_my_card
What countries do you do business in?	country_support
why have I got a pending transfer? I'm confused!!	pending_transfer
I want to reactivate my card, I thought I had lost it but found it again in my jacket.	card_linking
How do I link my new card?	card_linking
can i order cards on the app	order_physical_card
What is this extra €1 fee about?	extra_charge_on_statement
I deposited a cheque a week ago but have yet to receive the cash.	balance_not_updated_after_cheque_or_cash_deposit
I tried activation my card and it didn't employment	activate_my_card
"Can you help me with a weird charge?  It's a pound charge that never goes away from the statement view on the app I'm using.  It's not described as anything but ""Pending"", and that status has never changed during the last two days."	extra_charge_on_statement
I want to start using my card.	activate_my_card
How many countries do you work in?	country_support
Do you charge anything for topping up?	top_up_by_bank_transfer_charge
Will there be a charge for sending out more cards?	getting_spare_card
beneficiary transfer problems?	beneficiary_not_allowed
When using my card I was charged a fee for doing so, why?	card_payment_fee_charged
What is this $1 charge on my statement?	extra_charge_on_statement
i transfered however its still pending	pending_transfer
My salary is in GBP. Do I need to configure this somewhere?	receiving_money
How can I get paid in a different currency?	receiving_money
Why didn't my transfer work?	failed_transfer
Is there an issue with my card payment as it has not gone through.	declined_card_payment
I was charged an extra pound for no reason. Why is that?	extra_charge_on_statement
I was unaware of the additional charge that was added onto my previous payment. A notification of extra charges would be appreciated in the future.	card_payment_fee_charged
im not sure what this charge is for	card_payment_fee_charged
Why is this beneficiary being rejected?	beneficiary_not_allowed
My cheque is taking a while	balance_not_updated_after_cheque_or_cash_deposit
My app shows some cash I didn't get.	cash_withdrawal_not_recognised
I cant transfer money into my account	beneficiary_not_allowed
I sent a cheque a few days ago and i noticed that no money has been put on my account. Can you please tell me the situation of my account?	balance_not_updated_after_cheque_or_cash_deposit
I deposited a check a few days ago and it's still not gone in! Please help me with this	balance_not_updated_after_cheque_or_cash_deposit
How do I activate a card I received?	activate_my_card
Is this card available to United States Residents?	country_support
Can I use this to receive my salary?	receiving_money
Transfers may show up as pending for up to one business day while they are processed, and then they'll depart for the beneficiary accounts. Please confirm that you have correctly entered your account details. SEPA transfers typically take up to two working days, while SWIFT transfers can take up to five working days.	pending_transfer
Who gets support?	country_support
what is the price of a transfer?	top_up_by_bank_transfer_charge
How much does it cost in fees to use your card?	order_physical_card
If I live outside of the UK am I still eligible for a card?	country_support
Send me a physical card	order_physical_card
How do I link the new card that I just got from you guys?	card_linking
How do I go about ordering another card?	getting_spare_card
I have a transfer waiting.	pending_transfer
Can I get a card even though I live in the US	country_support
Please, how do I order a card?	order_physical_card
Can you please assist me in completing a transfer? I'm trying and I keep getting an error. I'm trying to purchase a flat and pay the initial mortgage payment. All I keep getting is an error. Can you find out what's happening here?	failed_transfer
Are physical card available?	order_physical_card
Why won't you let me name X as a beneficiary?	beneficiary_not_allowed
Where do I go if I want to link my new card?	card_linking
IM still waiting for my account to update from a cash deposit?	balance_not_updated_after_cheque_or_cash_deposit
I'm still awaiting for the completion of the transaction.	transfer_not_received_by_recipient
So, the card PIN?	get_physical_card
I received my salary in GBP. How do I change this to my currency?	receiving_money
When will my card be activated?	activate_my_card
I made a cash deposit, but it hasn't shown up in my balance yet.	balance_not_updated_after_cheque_or_cash_deposit
How do I request the PIN?	get_physical_card
There was an extra charge when I used my card	card_payment_fee_charged
Is my salary eligible for this?	receiving_money
My card has been found. Is there any way for me to put it back into the app?	card_linking
There is a withdrawal in my account I didn't make.	cash_withdrawal_not_recognised
I would like to activate my card to use now, can you help me?	activate_my_card
how do I link an old card?	card_linking
I have an outgoing transaction	pending_transfer
I need help with activating my card	activate_my_card
Where are the cards transported to?	order_physical_card
Where is my missing cheque I deposited?	balance_not_updated_after_cheque_or_cash_deposit
how long does it take to transfer money, my retailer is waiting	transfer_not_received_by_recipient
I need to get a card, but I live in the US.	country_support
How long does a transfer take to be confirmed?	pending_transfer
I deposited a cheque with some money, but the balance hasn't changed.	balance_not_updated_after_cheque_or_cash_deposit
A cash withdrawal that I didn't authorize is shown on my account - can you please cancel my card as soon as possible?	cash_withdrawal_not_recognised
Is there a charge for transfers?	top_up_by_bank_transfer_charge
Is there an issue with my account?  I don't see a cheque deposit that I made yesterday.  Please assist.	balance_not_updated_after_cheque_or_cash_deposit
Is a non-electronic card available as well	order_physical_card
I need assistance with activating my new card.	activate_my_card
What do I need to do to correct this failed transfer?	failed_transfer
There's a cash withdrawal on my account that I didn't make	cash_withdrawal_not_recognised
Can you tell my why my funds transfer did not work properly?	failed_transfer
I deposited cash this morning, but it is not yet available.	balance_not_updated_after_cheque_or_cash_deposit
Why is there an extra fee charged?	extra_charge_on_statement
What is this cash withdrawal I don't recognize?	cash_withdrawal_not_recognised
I have tried 5 times at this point to complete a transfer that's simply standard. What appears to be the problem? Is your system messed up?	failed_transfer
I've been charged an extra £1 and I don't know why	extra_charge_on_statement
I just lost my wallet and I think someone is using my card to withdraw my money. Can you please cancel or freeze my card?!!	cash_withdrawal_not_recognised
I couldn't transfer money to my bank, why not?	beneficiary_not_allowed
There is a pending payment on my account that is very strange. I don't remember making this and it won't go away. Can you help me figure this out?	extra_charge_on_statement
I just deposited cash to my account and can't find it!	balance_not_updated_after_cheque_or_cash_deposit
I'm unsure of a withdrawl in my statement.	cash_withdrawal_not_recognised
Hi, Could you please help me as someone has stolen my wallet few hours ago. And a withdrawal is made, please help immediately. As i don't want to suffer more.	cash_withdrawal_not_recognised
I put my check in the bank, but I haven't gotten my cash yet?	balance_not_updated_after_cheque_or_cash_deposit
I need some help figuring out what this strange payment is on my account. It's stays pending and won't go away.	extra_charge_on_statement
I know I have enough funds in my account but my card payment hasn't worked for some reason. What do I do?	declined_card_payment
Are there any charges for receiving money?	top_up_by_bank_transfer_charge
How long does it take for pending to go through	pending_transfer
How long does it take for a transfer to finish pending?	pending_transfer
I have been charged an extra fee when buying from your store. Why is this?	card_payment_fee_charged
My transfer says pending. What does that mean?	pending_transfer
How do I activate and link my new card?	card_linking
What amount can I top-up?	top_up_limits
How do I get started when I get my card?	get_physical_card
Why didn't my card payment work?	declined_card_payment
I would like to use one of my cards for a family member. Is that allowed?	getting_spare_card
My wallet got stolen a couple hours ago and now I've seen there already is a withdrawal. Help this is absolutely urgent I don't want to loose more money	cash_withdrawal_not_recognised
Is it possible for a friend to personally send me a payment?	receiving_money
Is it possible to link a new card?	card_linking
Could you please explain why I received a message that my transfer is not possible? I've never had any problems making a transfer in the past.	beneficiary_not_allowed
Why hasn't my friend's transaction arrive yet?	transfer_not_received_by_recipient
Can I transfer money using the SWIFT service?	top_up_by_bank_transfer_charge
Will you please help me get my card back?	card_swallowed
Please help me get a new card, I reside in the United States.	country_support
Do you know the reason why my card payment was declined?	declined_card_payment
What is the procedure for activating this card?	activate_my_card
what do I need to do if the ATM kept my card?	card_swallowed
What if I need my salary in another currency?	receiving_money
I was out today looking forward to paying with my new card, but the payment just kept getting declined. This is really sad, what's going on?	declined_card_payment
I had a dollar charged to my account that's still pending and wanted to know what the charge is for?	extra_charge_on_statement
Just received my replacement card, what steps do i need to take to activate it?	activate_my_card
When do I receive my PIN	get_physical_card
I need another card for a member of my family. Is this possible? How soon can I get one?	getting_spare_card
My card is not able to be activated how do I get it to work?	activate_my_card
I reside in the US, but I want a card.	country_support
My statement shows an extra fee - what is it?	extra_charge_on_statement
Why was I charged for card payment?	card_payment_fee_charged
I have a question regarding the PIN of the card?	get_physical_card
I see money go out that I didn't withdraw.	cash_withdrawal_not_recognised
I deposited money but my balance hasn't been updated yet.	balance_not_updated_after_cheque_or_cash_deposit
There must have been a mistake, why was I charged an extra pound?	extra_charge_on_statement
After my checque or cash deposit, my balance didn't update.	balance_not_updated_after_cheque_or_cash_deposit
I would really like a physical card.	order_physical_card
Which countries are represented?	country_support
Someone stole my account, there's a withdrawal but it wasn't me, can we put a stop to it please?	cash_withdrawal_not_recognised
I want to activate my new card.	activate_my_card
why hasn't my cash arrived yet from my cheque?!	balance_not_updated_after_cheque_or_cash_deposit
What would II do if I wanted to activate my new card	activate_my_card
i want to get a card but i live in the US	country_support
I was charged a fee when buying stuff with my card.	card_payment_fee_charged
why is there a service fee on my statement?	extra_charge_on_statement
How can I tell what the limit is to top-ups?	top_up_limits
My card did not work at store.	declined_card_payment
There is a fee on my account. Why?	card_payment_fee_charged
I found the card that I thought I lost, and I would like to reactivate it.	card_linking
Is there a fee to order a physical card?	order_physical_card
Why can't I use my beneficiary?	beneficiary_not_allowed
I could not get my transfer to happen correctly and was wondering why?	failed_transfer
Help! I'm missing money, I deposited a cheque but its not showing on my balance.	balance_not_updated_after_cheque_or_cash_deposit
Why is my transfer still pending?	pending_transfer
How do i get my salary in the account?	receiving_money
My salary is in GBP; how can I note this in the app?	receiving_money
My payment has been declined!! What's going on, I thought everything was alright and working well?	declined_card_payment
I have done a transfer within the country the day before yesterday, but it's still not there yet. Can you please check what's going on with that, the account number definitely is the right one, I've checked that several times already.	transfer_not_received_by_recipient
What happened to the cash that I tried to deposit into my account? It's gone!	balance_not_updated_after_cheque_or_cash_deposit
I think youre system may be broken because I have tried transfer money 5x and it isnt working!  I'm not doing anything complicated it is what I usually do.	failed_transfer
My transfer is quite urgent, and finally worked out, but I've been waiting for it for quite some time. Can you tell me how long to expect to wait for it?	pending_transfer
I don't recognise a cash withdrawal	cash_withdrawal_not_recognised
